home_team,away_team,home_team_score,away_team_score
TOR,STL,5,1
SEA,MIN,4,3
TB,CWS,1,0
NYM,MIA,2,6
CIN,PIT,1,4
BAL,PHI,0,5
HOU,TEX,5,4
CLE,ARI,8,12
ATL,WSH,8,3
CHC,NYY,5,2
COL,KC,12,6
SD,SF,6,5
LAD,BOS,2,3
LAA,MIL,1,3
Athletics,DET,6,8
