home_team,away_team,home_team_score,away_team_score
PHI,ARI,4,3
DET,MIA,6,1
CHC,PIT,3,4
TOR,MIN,4,7
CIN,LAA,7,3
NYM,Athletics,6,11
KC,CWS,2,0
TB,NYY,5,4
MIL,WSH,1,3
BAL,SF,6,2
STL,BOS,1,7
ATL,CLE,0,6
SD,COL,9,5
LAD,TEX,6,3
SEA,HOU,8,7
