home_team,away_team,home_team_score,away_team_score
DET,CWS,7,2
MIN,HOU,6,1
CHC,SD,7,1
WSH,ARI,4,3
PHI,LAD,1,3
PIT,NYY,4,10
KC,BAL,1,8
TEX,TB,6,4
NYM,TOR,3,2
MIL,CIN,7,11
ATL,MIA,0,4
COL,Athletics,4,7
SF,SEA,4,1
LAA,CLE,10,4
BOS,STL,N/A,N/A
