home_team,away_team,home_team_score,away_team_score
CHC,PIT,12,2
DET,COL,6,2
WSH,LAA,4,3
NYY,NYM,6,4
TOR,BAL,4,7
BOS,KC,2,3
TB,HOU,3,1
MIA,LAD,2,6
ATL,PHI,6,5
MIL,CIN,20,0
MIN,CLE,2,5
STL,CWS,7,3
Athletics,SEA,6,5
ARI,TEX,9,1
SF,SD,5,7
