home_team,away_team,home_team_score,away_team_score
WSH,MIA,1,4
PIT,BAL,8,6
MIN,TB,6,9
NYY,PHI,4,6
TOR,DET,1,6
MIA,STL,7,7
Athletics,KC,12,1
SF,ARI,7,8
CIN,TEX,4,3
TEX,SD,22,2
CWS,LAD,7,2
COL,CHC,4,3
SD,CLE,8,5
LAA,SEA,6,2
MIL,COL,8,4
HOU,NYM,8,2
ATL,BOS,10,1
