home_team,away_team,home_team_score,away_team_score
PIT,WSH,3,5
PIT,WSH,6,8
CHC,NYY,0,2
BAL,TB,1,7
OAK,DET,1,2
HOU,ARI,11,5
NYM,CIN,4,0
MIA,PHI,9,5
TEX,LAA,6,4
MIL,COL,5,2
STL,SEA,2,0
KC,MIN,4,2
BOS,CWS,7,5
ATL,TOR,5,9
SD,SF,3,6
LAD,CLE,7,2
