home_team,away_team,home_team_score,away_team_score
PIT,MIL,7,6
PIT,MIL,3,2
MIN,LAA,5,3
CWS,Athletics,1,0
SF,COL,4,2
WSH,NYY,2,4
NYM,BOS,0,4
TB,SEA,6,1
MIA,CLE,1,4
DET,PHI,2,4
BAL,KC,6,1
TEX,HOU,3,9
CIN,CHC,3,5
STL,ATL,4,1
SD,TOR,8,7
LAD,ARI,2,9
