home_team,away_team,home_team_score,away_team_score
PHI,TB,8,6
MIN,PIT,5,1
NYM,NYY,6,6
CWS,Athletics,8,5
SD,SEA,7,7
COL,MIL,2,4
CHC,ATL,4,13
Memphis Redbirds,STL,2,3
TEX,KC,6,3
HOU,Sugar Land Space Cowboys,8,4
LAA,LAD,5,4
Sultanes de Monterrey,BOS,1,10
ARI,CLE,3,4
SF,DET,6,4
WSH,BAL,N/A,N/A
