home_team,away_team,home_team_score,away_team_score
CIN,MIN,5,12
WSH,COL,4,3
NYY,LAA,7,3
DET,PIT,9,2
DET,PIT,4,8
CWS,STL,4,5
CWS,STL,6,8
CHC,MIL,7,8
TEX,KC,1,4
TOR,ARI,5,9
SF,CLE,2,1
MIA,PHI,1,2
ATL,NYM,7,1
TB,BAL,1,4
Athletics,HOU,6,4
LAD,SD,3,5
