home_team,away_team,home_team_score,away_team_score
NYY,BAL,4,2
TB,DET,3,9
PIT,TEX,8,3
TOR,CWS,2,4
MIA,ATL,5,3
MIN,MIL,8,9
STL,CIN,1,4
CHC,SEA,6,14
COL,ARI,4,2
Athletics,CLE,0,3
SF,BOS,9,5
LAA,HOU,7,8
LAD,WSH,13,7
SD,KC,3,2
PHI,NYM,7,1
