home_team,away_team,home_team_score,away_team_score
BOS,HOU,6,1
TB,LAD,0,3
CIN,ATL,2,4
WSH,MIL,3,14
TOR,KC,4,7
NYM,SF,4,12
CLE,MIN,4,5
MIA,NYY,7,3
CHC,BAL,5,3
COL,PIT,5,9
Athletics,ARI,4,6
LAA,CWS,8,5
SD,STL,7,3
SEA,TEX,5,4
PHI,DET,2,0
