home_team,away_team,home_team_score,away_team_score
BOS,DET,2,7
HOU,BAL,7,6
TB,MIN,5,6
PHI,NYY,2,4
TOR,ATL,7,0
NYM,STL,6,1
MIA,WSH,5,7
LAD,ARI,4,1
CLE,SF,4,5
TEX,CHC,8,3
Athletics,CWS,11,7
COL,CIN,1,8
LAA,SD,2,10
SEA,KC,4,3
