home_team,away_team,home_team_score,away_team_score
DET,BAL,4,2
MIN,CIN,9,2
PIT,KC,4,3
PHI,NYM,2,1
WSH,MIA,4,3
NYY,BOS,5,2
TOR,STL,3,2
CLE,TB,2,0
CWS,OAK,4,3
COL,CHC,2,6
SF,SD,3,4
LAA,HOU,4,6
SEA,TEX,7,0
ARI,MIL,11,10
ATL,LAD,2,9
