home_team,away_team,home_team_score,away_team_score
CIN,STL,9,10
CLE,SF,5,2
TB,TOR,1,5
KC,Athletics,6,2
CWS,ATL,0,2
MIL,SEA,7,4
BAL,NYY,1,6
TEX,WSH,2,0
HOU,LAA,3,18
