home_team,away_team,home_team_score,away_team_score
CHC,SEA,4,9
PIT,TEX,2,6
TB,DET,14,8
NYY,BAL,3,5
TOR,CWS,1,7
MIA,ATL,6,2
STL,CIN,6,1
PHI,NYM,10,2
MIN,MIL,6,17
COL,ARI,8,14
LAA,HOU,2,3
SD,KC,5,6
Athletics,CLE,5,1
LAD,WSH,6,5
SF,BOS,5,7
