home_team,away_team,home_team_score,away_team_score
NYY,TOR,8,3
CHC,STL,4,5
WSH,MIL,6,4
DET,KC,6,5
PIT,ARI,4,2
TEX,BOS,7,4
MIN,CWS,6,2
CLE,BAL,4,7
CIN,SF,6,4
HOU,TB,1,6
ATL,MIA,3,4
SD,COL,3,2
OAK,LAD,0,10
LAA,NYM,5,4
SEA,PHI,6,5
