home_team,away_team,home_team_score,away_team_score
STL,WSH,6,3
TB,PIT,6,1
BOS,MIN,7,2
PHI,ATL,0,1
HOU,MIA,1,0
NYY,DET,1,12
NYM,TOR,8,1
CHC,LAD,8,14
CLE,Athletics,12,6
LAD,TEX,5,3
KC,CWS,10,4
SF,MIL,7,1
LAA,COL,6,5
ARI,SD,4,4
SEA,CIN,6,3
BAL,NYY,N/A,N/A
