home_team,away_team,home_team_score,away_team_score
TOR,BOS,2,1
ATL,NYM,5,8
MIN,BAL,9,5
STL,PHI,5,6
LAA,TEX,1,4
ARI,COL,9,0
Athletics,TB,6,10
SD,MIL,3,2
SF,HOU,3,6
LAD,KC,6,5
