home_team,away_team,home_team_score,away_team_score
PIT,CHC,10,14
CLE,KC,7,5
PHI,HOU,0,10
SEA,TB,6,2
CWS,TEX,1,3
DET,LAA,3,2
CIN,OAK,6,9
WSH,NYY,5,2
BOS,TOR,3,0
MIN,ATL,1,5
STL,SD,4,3
CWS,TEX,3,4
MIL,SF,5,3
COL,MIA,8,2
ARI,NYM,8,5
LAD,BAL,6,4
