home_team,away_team,home_team_score,away_team_score
DET,CLE,0,5
BAL,TOR,6,2
PHI,NYY,6,7
TB,MIA,9,3
CIN,CHC,6,3
BOS,SEA,6,10
NYM,MIN,2,0
STL,TEX,8,1
HOU,PIT,2,6
CWS,KC,3,4
MIL,ATL,1,5
LAA,COL,10,7
ARI,WSH,17,0
SD,LAD,6,5
SF,OAK,2,5
