home_team,away_team,home_team_score,away_team_score
BOS,BAL,6,5
BOS,BAL,1,2
MIN,KC,5,4
STL,ARI,6,5
WSH,SF,3,0
PIT,MIL,2,1
CIN,CHC,6,4
HOU,SEA,2,1
ATL,SD,7,1
CWS,TEX,10,5
COL,NYY,1,13
TB,TOR,3,1
DET,CLE,5,7
NYM,LAD,5,2
Athletics,PHI,6,9
LAA,MIA,2,6
