home_team,away_team,home_team_score,away_team_score
BAL,SEA,3,6
TB,BOS,3,1
CLE,NYY,5,7
TOR,PHI,2,5
LAA,HOU,4,5
SD,CIN,6,2
SF,WSH,3,4
Athletics,MIL,14,15
