home_team,away_team,home_team_score,away_team_score
WSH,PHI,5,1
NYY,MIL,12,3
TOR,BAL,3,1
CIN,SF,3,6
TB,COL,6,4
MIA,PIT,3,2
KC,CLE,2,6
CWS,LAA,2,3
STL,MIN,9,2
TEX,BOS,3,2
ARI,CHC,10,6
SEA,Athletics,2,1
SD,ATL,5,0
