home_team,away_team,home_team_score,away_team_score
BAL,BOS,0,5
CLE,TB,3,0
MIA,ATL,2,11
NYY,WSH,5,1
TOR,MIN,5,7
NYM,PHI,6,5
CWS,KC,4,5
MIL,ARI,9,8
STL,PIT,3,8
TEX,LAA,7,3
HOU,COL,1,6
SEA,SD,6,7
SF,CHC,5,2
Athletics,DET,7,6
LAD,CIN,6,3
