home_team,away_team,home_team_score,away_team_score
CHC,CIN,1,0
DET,CWS,4,1
WSH,PHI,9,1
NYY,PIT,2,4
TOR,MIA,5,15
CLE,HOU,2,5
BOS,TB,1,2
ATL,KC,3,0
COL,LAD,4,11
MIN,BAL,2,7
MIL,NYM,8,4
LAA,TEX,2,5
ARI,SD,3,5
SEA,OAK,2,0
SF,STL,3,6
