home_team,away_team,home_team_score,away_team_score
ATL,SEA,2,18
TB,CLE,1,2
BAL,LAD,2,5
NYY,TOR,4,3
PIT,MIL,2,10
CIN,NYM,3,2
DET,CWS,4,6
MIA,PHI,5,4
KC,MIN,1,5
STL,SF,4,3
CHC,WSH,3,6
TEX,HOU,4,2
COL,SD,1,8
LAA,Athletics,4,3
ARI,BOS,4,7
