home_team,away_team,home_team_score,away_team_score
TB,TEX,3,2
MIN,KC,4,3
CWS,NYY,2,1
STL,CHC,2,4
CIN,PIT,3,2
NYM,MIA,4,2
ATL,WSH,5,4
Athletics,BOS,4,5
SD,SF,1,4
LAD,SEA,6,2
