home_team,away_team,home_team_score,away_team_score
BAL,SF,6,2
PHI,ARI,3,4
TOR,MIN,2,8
CIN,LAA,6,9
NYM,Athletics,0,1
DET,MIA,8,2
TB,NYY,5,4
KC,CWS,5,6
MIL,WSH,6,8
STL,BOS,3,9
CHC,PIT,7,6
SD,COL,7,2
SEA,HOU,6,1
LAD,TEX,2,5
ATL,CLE,13,1
