home_team,away_team,home_team_score,away_team_score
DET,NYY,5,3
TB,KC,1,2
MIA,TEX,3,4
WSH,PHI,4,1
TOR,HOU,4,2
CIN,MIL,1,2
MIN,LAD,1,2
CWS,CLE,6,5
STL,ARI,3,2
COL,BOS,3,2
LAA,BAL,1,6
SD,ATL,1,0
NYM,CHC,N/A,N/A
