home_team,away_team,home_team_score,away_team_score
PIT,WSH,7,8
CIN,SF,0,3
DET,KC,10,9
NYY,LAA,4,11
MIL,TOR,2,1
CWS,TB,3,5
Athletics,TEX,6,9
CLE,BAL,4,2
HOU,COL,2,3
SD,SEA,5,2
