home_team,away_team,home_team_score,away_team_score
BAL,SEA,0,1
CIN,PHI,6,1
CLE,MIA,4,3
NYY,MIN,9,1
TOR,CHC,5,1
NYM,ATL,13,5
KC,WSH,8,5
CWS,DET,9,6
MIL,PIT,14,0
STL,COL,0,3
TEX,ARI,2,3
HOU,BOS,1,14
LAA,LAD,7,6
SF,SD,1,5
Athletics,TB,6,0
