home_team,away_team,home_team_score,away_team_score
NYY,WSH,11,2
CLE,TB,4,3
MIA,ATL,1,12
SEA,SD,4,3
BAL,BOS,2,3
TOR,MIN,9,8
NYM,PHI,6,0
CWS,KC,1,12
MIL,ARI,2,3
STL,PIT,1,2
TEX,LAA,20,3
HOU,COL,4,0
LAD,CIN,5,1
SF,CHC,12,3
Athletics,DET,7,0
