home_team,away_team,home_team_score,away_team_score
DET,CHC,1,6
CIN,ARI,4,3
MIN,TOR,4,5
STL,LAD,2,1
WSH,TEX,0,5
PIT,PHI,2,1
SF,ATL,3,2
CIN,ARI,13,1
CLE,HOU,3,5
CWS,KC,4,1
TB,MIA,10,11
NYY,BOS,7,10
MIL,SD,4,3
LAA,SEA,8,6
COL,NYM,1,8
Athletics,BAL,4,7
