home_team,away_team,home_team_score,away_team_score
CIN,LAD,1,4
CLE,CWS,3,7
TOR,DET,5,6
NYM,BAL,1,2
CHC,ATL,7,3
MIN,NYY,3,8
STL,SF,2,1
COL,SD,7,8
LAA,SEA,6,4
ARI,MIA,8,7
