home_team,away_team,home_team_score,away_team_score
KC,WSH,7,8
CWS,DET,0,1
MIL,PIT,12,5
STL,COL,5,6
TEX,ARI,4,6
SF,SD,1,11
CIN,PHI,8,0
BAL,SEA,4,3
CLE,MIA,4,13
NYY,MIN,1,4
TOR,CHC,1,4
HOU,BOS,4,1
NYM,ATL,6,11
LAA,LAD,6,5
Athletics,TB,2,8
