home_team,away_team,home_team_score,away_team_score
CLE,CHC,0,1
CLE,CHC,6,5
WSH,LAD,6,8
PIT,BAL,8,2
BOS,SD,6,8
NYY,MIA,6,7
MIN,TB,1,4
CWS,TOR,3,0
KC,MIL,5,8
TEX,CIN,1,2
COL,PHI,4,1
Athletics,HOU,12,10
SF,NYM,2,5
LAA,SEA,8,7
ARI,ATL,6,5
DET,STL,3,5
