home_team,away_team,home_team_score,away_team_score
KC,MIN,3,1
BAL,TEX,2,5
CIN,PIT,2,0
PHI,WSH,2,13
MIA,CWS,4,9
TOR,COL,5,14
ATL,Athletics,4,0
CHC,LAA,7,2
MIL,TB,2,3
STL,NYM,2,4
HOU,BOS,8,1
SD,SF,2,3
SEA,NYY,2,1
ARI,DET,9,6
LAD,CLE,2,4
