home_team,away_team,home_team_score,away_team_score
DET,HOU,8,0
PIT,CIN,4,6
BAL,WSH,3,1
TOR,TEX,4,5
CLE,SEA,1,3
TB,ARI,6,1
NYM,PHI,1,2
BOS,NYY,6,1
CWS,KC,22,1
MIL,CHC,6,2
MIN,COL,9,8
STL,MIA,0,4
LAA,Athletics,3,9
SD,LAD,7,1
SF,ATL,1,3
