home_team,away_team,home_team_score,away_team_score
DET,CWS,4,1
NYY,CIN,2,10
CHC,TOR,6,8
TEX,SD,4,6
TB,WSH,3,4
MIA,SF,6,3
ATL,MIL,4,3
HOU,CLE,1,8
PHI,NYM,15,3
COL,PIT,2,1
Athletics,LAA,0,7
LAD,BAL,2,3
SEA,BOS,1,5
ARI,MIN,8,16
