home_team,away_team,home_team_score,away_team_score
NYM,OAK,6,7
DET,SEA,2,1
MIL,LAD,6,4
SF,ATL,6,0
BAL,BOS,5,1
PHI,WSH,13,3
TEX,MIN,2,3
