home_team,away_team,home_team_score,away_team_score
MIL,COL,2,5
DET,KC,2,1
PIT,CHC,2,3
WSH,ARI,2,3
PHI,NYY,0,1
BAL,ATL,6,7
NYM,LAD,2,4
TB,CLE,11,3
MIA,SD,2,4
BOS,TOR,6,4
CWS,HOU,5,9
TEX,SEA,5,4
MIN,Athletics,0,2
STL,CIN,2,4
SF,LAA,7,6
