home_team,away_team,home_team_score,away_team_score
PIT,MIL,2,5
WSH,KC,4,7
DET,TB,4,3
CWS,LAA,7,0
COL,STL,10,8
OAK,TEX,3,2
NYY,BAL,10,1
MIN,MIA,6,8
LAD,SD,7,2
ATL,NYM,N/A,N/A
