home_team,away_team,home_team_score,away_team_score
NYM,BAL,4,3
HOU,BOS,1,4
TEX,PIT,1,0
SF,CWS,2,6
SD,MIN,4,11
MIA,ARI,8,10
WSH,COL,6,1
NYY,CLE,8,1
TOR,CIN,7,11
ATL,PHI,2,3
STL,MIL,10,6
CHC,DET,2,8
KC,LAA,3,0
OAK,TB,2,4
LAD,SEA,8,4
