home_team,away_team,home_team_score,away_team_score
HOU,SEA,1,8
PHI,CHC,9,6
CLE,CIN,5,2
DET,TB,7,1
PIT,MIL,2,1
WSH,KC,0,3
NYY,BAL,7,9
TOR,BOS,6,1
CWS,LAA,4,3
MIN,MIA,8,3
COL,STL,2,5
ARI,SF,8,2
OAK,TEX,1,5
LAD,SD,4,3
ATL,NYM,N/A,N/A
