home_team,away_team,home_team_score,away_team_score
BOS,MIN,8,1
BOS,MIN,9,3
CIN,PIT,0,2
BAL,DET,3,4
TB,TOR,4,3
MIA,ATL,4,5
HOU,LAA,8,9
KC,SF,0,2
MIL,ARI,10,9
STL,CLE,2,1
CHC,WSH,5,0
TEX,SEA,6,5
OAK,NYY,4,7
LAD,COL,6,5
SD,CWS,4,2
NYM,PHI,2,1
