home_team,away_team,home_team_score,away_team_score
ATL,CIN,4,9
PIT,STL,5,0
MIN,PHI,5,4
CHC,MIL,2,3
COL,BOS,20,7
OAK,HOU,1,8
SEA,LAA,1,2
CLE,DET,2,1
MIA,BAL,6,3
WSH,SD,3,12
NYY,NYM,3,12
TOR,TB,6,3
TEX,CWS,10,2
KC,ARI,6,8
LAD,SF,3,8
ATL,CIN,N/A,N/A
