home_team,away_team,home_team_score,away_team_score
PIT,MIA,2,4
BAL,SD,2,5
WSH,SEA,10,1
TOR,NYY,3,8
CIN,ARI,3,5
NYM,ATL,8,1
KC,HOU,4,0
MIN,STL,5,4
CWS,LAD,6,4
MIL,PHI,4,0
Athletics,COL,9,23
SF,CHC,5,1
LAA,TB,3,8
BOS,TEX,4,6
CLE,DET,N/A,N/A
