home_team,away_team,home_team_score,away_team_score
HOU,STL,6,5
BOS,TB,4,2
PIT,TOR,7,6
MIN,BAL,2,5
DET,PHI,17,7
MIA,WSH,7,8
CIN,TEX,3,5
CWS,MIL,2,3
LAA,LAD,3,5
SD,COL,3,4
ARI,SF,5,11
MIL,CWS,2,8
KC,SEA,9,6
