home_team,away_team,home_team_score,away_team_score
NYM,PHI,2,7
PIT,KC,4,3
CIN,CHC,1,9
CLE,Athletics,1,0
TB,BOS,5,1
HOU,ATL,2,4
CWS,DET,8,1
STL,WSH,5,3
TEX,TOR,2,7
COL,SEA,1,2
LAA,MIN,0,8
LAD,SF,3,1
SD,MIA,7,3
ARI,NYY,8,4
BAL,MIL,0,3
