home_team,away_team,home_team_score,away_team_score
DET,TB,4,1
MIA,BOS,3,7
WSH,COL,1,3
NYY,HOU,7,9
TOR,KC,3,5
NYM,MIL,3,2
ATL,LAD,4,3
CWS,TEX,11,7
STL,BAL,1,13
LAA,CLE,6,8
ARI,CHC,5,4
SD,PIT,0,1
Athletics,MIN,4,2
SEA,PHI,4,1
SF,CIN,3,1
