home_team,away_team,home_team_score,away_team_score
MIN,STL,6,9
TOR,NYY,1,3
BAL,SD,3,9
WSH,SEA,8,3
PIT,MIA,3,2
CIN,ARI,2,1
CLE,DET,3,1
BOS,TEX,6,3
NYM,ATL,1,3
CWS,LAD,1,7
KC,HOU,7,8
MIL,PHI,8,9
Athletics,COL,7,5
SF,CHC,1,6
LAA,TB,8,0
