home_team,away_team,home_team_score,away_team_score
CHC,STL,12,1
PHI,MIN,3,1
WSH,CWS,9,10
NYY,BAL,8,4
TOR,TB,4,2
BOS,DET,4,3
CLE,TEX,3,7
MIA,NYM,6,2
ATL,PIT,3,9
MIL,CIN,1,3
LAA,HOU,4,3
SD,ARI,7,4
SEA,LAD,2,3
Athletics,KC,4,3
SF,COL,6,3
