home_team,away_team,home_team_score,away_team_score
WSH,COL,8,3
NYY,CLE,6,0
STL,MIL,3,0
CHC,DET,10,2
OAK,TB,3,1
PIT,CIN,7,0
TOR,LAA,5,3
BAL,HOU,0,6
ATL,PHI,3,2
SD,NYM,3,8
