home_team,away_team,home_team_score,away_team_score
DET,TB,0,3
ARI,CHC,2,0
SF,CIN,9,10
LAA,CLE,3,4
SD,PIT,3,0
SEA,PHI,0,6
MIA,BOS,4,0
WSH,COL,1,13
NYY,HOU,9,3
TOR,KC,3,0
NYM,MIL,1,8
ATL,LAD,6,5
CWS,TEX,10,4
STL,BAL,7,8
Athletics,MIN,7,4
