home_team,away_team,home_team_score,away_team_score
BAL,BOS,2,3
HOU,COL,4,3
MIL,ARI,4,6
STL,PIT,4,1
SF,CHC,4,3
PHI,ATL,19,4
NYM,MIA,4,7
CWS,NYY,4,10
