home_team,away_team,home_team_score,away_team_score
CIN,LAD,0,4
TB,Athletics,2,1
CLE,CWS,7,6
PIT,MIL,1,5
WSH,PHI,6,3
TOR,DET,1,10
NYM,BAL,5,7
CHC,ATL,3,6
MIN,NYY,1,8
STL,SF,3,10
TEX,BOS,4,2
HOU,KC,4,2
COL,SD,9,3
LAA,SEA,2,1
ARI,MIA,2,4
