home_team,away_team,home_team_score,away_team_score
CHC,CWS,13,3
CIN,CLE,5,4
PHI,PIT,8,4
BAL,WSH,3,4
NYY,NYM,6,2
TOR,DET,4,5
BOS,ATL,2,4
MIA,TB,9,4
KC,STL,3,10
TEX,HOU,3,6
MIL,MIN,0,3
ARI,COL,8,0
SD,SEA,1,5
LAD,LAA,2,6
SF,Athletics,9,1
