home_team,away_team,home_team_score,away_team_score
CLE,BAL,10,5
PIT,DET,3,0
MIA,SD,1,2
WSH,CIN,10,8
PHI,BOS,3,2
TOR,NYY,4,1
NYM,LAA,7,5
ATL,SF,9,5
TB,CWS,3,8
CHC,KC,4,12
TEX,Athletics,7,2
COL,STL,2,6
ARI,HOU,3,6
SEA,MIL,0,6
LAD,MIN,5,2
