home_team,away_team,home_team_score,away_team_score
CLE,KC,2,1
CWS,BAL,2,4
NYM,ARI,4,3
PIT,SD,7,1
TB,CHC,2,9
MIA,CIN,3,6
WSH,STL,6,7
BOS,MIL,3,2
NYY,Athletics,5,3
TOR,LAD,1,4
MIN,DET,4,2
TEX,SEA,3,2
COL,HOU,5,1
LAA,ATL,2,7
SF,PHI,6,0
