home_team,away_team,home_team_score,away_team_score
BAL,BOS,3,4
CLE,TB,0,9
MIA,ATL,2,1
NYY,WSH,10,5
TOR,MIN,10,4
NYM,PHI,13,3
CWS,KC,7,0
MIL,ARI,7,5
STL,PIT,7,6
TEX,LAA,0,4
SEA,SD,9,6
Athletics,DET,8,3
LAD,CIN,7,0
