home_team,away_team,home_team_score,away_team_score
PIT,SF,2,4
PHI,BAL,1,5
NYM,CLE,1,4
DET,MIN,4,9
CHC,CIN,6,1
TEX,NYY,2,3
COL,TOR,1,20
LAA,TB,4,5
LAD,STL,3,5
MIA,HOU,6,4
WSH,Athletics,2,1
BOS,KC,3,7
ATL,MIL,4,5
ARI,SD,2,3
SEA,CWS,8,6
