home_team,away_team,home_team_score,away_team_score
CIN,HOU,0,10
PHI,COL,7,9
BAL,Athletics,3,4
TOR,LAA,2,0
BOS,TB,2,0
MIA,WSH,2,3
CLE,MIN,6,4
KC,DET,4,3
CWS,SEA,8,12
MIL,NYY,6,0
TEX,CHC,1,7
ARI,NYM,1,3
SD,STL,0,6
LAD,ATL,3,1
SF,PIT,5,2
