home_team,away_team,home_team_score,away_team_score
BAL,TEX,6,0
NYM,ATL,2,3
CIN,NYY,6,1
MIN,SEA,2,11
CWS,ARI,0,10
MIL,PIT,4,5
STL,CHC,8,2
LAA,BOS,9,5
SD,WSH,6,10
