home_team,away_team,home_team_score,away_team_score
WSH,BOS,2,11
PHI,CIN,6,9
CHC,STL,11,3
NYM,NYY,6,5
SEA,PIT,6,0
MIN,TB,4,3
SD,TEX,3,2
TOR,LAA,4,3
CLE,DET,1,2
MIA,MIL,5,6
ATL,BAL,2,3
COL,CWS,2,3
LAD,HOU,1,18
ARI,KC,3,9
Athletics,SF,11,2
